Server,Tagname,Value,Timestamp,Questionable,Annotated,Substituted
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:15:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:16:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:17:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:18:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:19:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:20:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:21:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,2,4/30/2024 3:22:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:23:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:24:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:25:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:26:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:27:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:28:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:29:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:30:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:31:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:32:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:33:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:34:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:35:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:36:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:37:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:38:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:39:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:40:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:41:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:42:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:43:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:44:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:45:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:46:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:47:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:48:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:49:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,2,4/30/2024 3:50:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:51:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:52:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:53:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,2,4/30/2024 3:54:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:55:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:56:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:57:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:58:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 3:59:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:00:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:01:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:02:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:03:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:04:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:05:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:06:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:07:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:08:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:09:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:10:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:11:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:12:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:13:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:14:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,2,4/30/2024 4:15:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:16:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,2,4/30/2024 4:17:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:18:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:19:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,2,4/30/2024 4:20:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:21:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:22:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:23:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:24:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:25:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:26:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:27:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:28:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:29:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,2,4/30/2024 4:30:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:31:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:32:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:33:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:34:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,2,4/30/2024 4:35:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:36:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:37:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:38:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:39:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:40:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:41:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:42:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:47:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:48:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:49:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:50:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:51:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:52:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:53:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,2,4/30/2024 4:54:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:55:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:56:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:57:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:58:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 4:59:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,2,4/30/2024 5:00:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:01:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:02:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:03:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:04:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:05:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:06:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:07:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:08:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:12:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:13:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:14:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,2,4/30/2024 5:15:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:16:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:17:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:18:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:19:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:20:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:21:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:22:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:23:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:24:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:25:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:26:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:27:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,2,4/30/2024 5:28:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:29:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:30:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:31:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:32:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:33:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:34:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:35:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:36:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:37:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:38:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:39:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:40:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:41:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:42:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:43:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:44:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,2,4/30/2024 5:45:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:46:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:47:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:48:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:49:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:50:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:51:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:52:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:53:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:54:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:55:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:56:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:57:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 5:58:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,2,4/30/2024 5:59:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:00:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:01:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:02:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,2,4/30/2024 6:03:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:04:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:05:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:06:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:07:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:08:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:09:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:10:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:11:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:12:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:13:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:14:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:15:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:16:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:17:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:18:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:19:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:20:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:21:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:22:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:23:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:24:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:25:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:26:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:27:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:28:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:29:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:30:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:31:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:32:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:33:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:34:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:35:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:36:04 AM,False,Not Annotated,False
GCP03WOSPIAP01,GCP03WOSPIAP01_PI_SERVER_PING_STATUS,1,4/30/2024 6:37:04 AM,False,Not Annotated,False
